2.63,26,106.56,12.67,4.08,0.72,0,0.01,158.83
2.63,26,99.75,11.37,4.3,0.8,0,0,0
2.64,21,104.24,12.27,4.36,0.77,0,0.01,222.78
2.64,21,99.57,12.24,4.19,0.73,0,0,0
2.64,21,101.42,11.14,4.27,0.71,0,0,0
2.64,21,100.62,11.15,4.15,0.71,0,0,0
2.64,21,99.28,11.23,3.7,0.7,0,0,0
2.64,21,105.66,11.62,4.21,0.71,0,0,0
2.64,21,100.37,11.13,4.33,0.73,0,0,0
2.66,21,106.66,11.08,4.15,0.7,0,0,0
2.66,21,103.33,11.9,3.37,0.68,0,0,0
2.66,21,92.24,10.9,3.3,0.68,0,0.01,167.58
2.66,21,89.99,10.08,3.73,0.71,0,0,226.67
2.66,21,106.12,11.75,3.98,0.69,0,0,0
2.66,21,106.57,11.26,4.61,0.69,0,0,0
2.66,21,93.99,10.6,3.45,0.7,0,0.01,160.12
2.67,21,109.56,10.31,3.83,0.77,0,0,0
2.67,21,102.12,12.4,4.24,0.79,0,0.01,225.08
2.67,21,103.37,12.44,4.18,0.72,0,0,0
2.67,21,106.56,11.5,3.86,0.72,0,0,0
2.67,21,101.42,11.23,4.41,0.69,0,0,0
2.69,21,101.85,11.7,4.1,0.68,0,0,0
2.69,21,106.14,12.48,4.98,0.7,0,0,0
2.69,26,106.13,12.46,4.06,0.75,0,0.01,155.54
2.69,21,88.44,10.26,3.54,0.73,0,0.01,170.06
2.7,21,109.42,10.43,3.75,0.78,0,0,0
2.7,21,106.56,12.2,4.66,0.79,0,0.01,191.58
2.7,21,102.74,12.5,4.43,0.74,0,0,0
2.7,21,99.49,11.25,3.96,0.7,0,0,0
2.7,21,106,11.57,3.92,0.66,0,0,0
2.7,21,94.1,10.75,3.36,0.73,0,0.01,192.29
2.7,26,108.55,12.83,4.87,0.74,0,0.01,184.36
2.72,21,101.56,11.18,3.73,0.69,0,0,0
2.72,21,107.28,11.27,4.79,0.76,0,0,0
2.72,26,105.42,11.44,3.68,0.76,0,0.01,177.75
2.72,26,107.49,12.39,4.33,0.75,0,0.01,179.02
2.72,21,103.56,11.79,4.07,0.73,0,0,0
2.72,26,108.22,12.34,4.39,0.74,0,0.01,176.8
2.72,21,91.74,11.09,3.42,0.74,0,0.01,169.5
2.73,21,100.42,11.46,5.09,0.68,0,0,0
2.73,21,100.14,12.86,4.43,0.71,0,0,0
2.74,21,113.12,10.63,4.01,0.76,0,0,0
2.74,21,108.7,11.83,4.07,0.74,0,0,0
2.75,21,101.71,11.06,3.54,0.78,0,0,0
2.75,21,109.99,10.35,3.84,0.8,0,0,0
2.75,21,103.12,11.2,3.88,0.79,0,0.01,205.3
2.75,21,104.16,12.34,4.43,0.72,0,0,0
2.75,21,100.12,13.05,4.51,0.74,0,0,0
2.75,21,102.99,11.53,4.42,0.72,0,0,0
2.75,21,105.85,13.14,5.04,0.71,0,0,0
2.75,26,103.88,12.4,5.13,0.8,0,0,0
2.75,21,88.61,10.39,3.93,0.69,0,0.01,156.72
2.77,21,104.99,11.94,3.81,0.7,0,0,0
2.77,21,106.75,12.2,5.34,0.68,0,0,0
2.77,21,107.14,12.42,5.04,0.75,0,0,0
2.77,21,104,11.57,3.63,0.73,0,0,0
2.77,21,107.56,11.03,4.49,0.74,0,0,0
2.77,26,111.99,11.68,4.08,0.76,0,0.01,153.82
2.77,26,111.99,12.2,4.21,0.77,0,0.01,160.74
2.77,26,107.86,12.72,3.69,0.74,0,0.01,161.47
2.77,21,88.99,10.76,4.02,0.72,0,0.01,191.54
2.78,21,105.37,11.29,3.58,0.76,0,0,0
2.78,21,103.25,12.81,4.28,0.8,0,0.01,195.94
2.78,21,97.24,13.09,4.94,0.76,0,0,0
2.78,21,95.12,11.16,4.12,0.7,0,0,0
2.78,21,100.14,11.57,3.81,0.71,0,0,0
2.78,21,94.8,11.99,3.86,0.78,0,0.01,202.96
2.78,21,113.13,10.61,3.79,0.77,0,0,0
2.78,21,101.62,11.2,4.61,0.71,0,0,0
2.78,21,105.99,11.7,4,0.78,0,0,0
2.8,21,104.85,11.41,3.61,0.78,0,0,0
2.8,21,96.49,12.26,4.43,0.75,0,0,0
2.8,21,100.85,12.1,4.22,0.74,0,0,0
2.8,21,106.74,12.64,5.16,0.75,0,0,0
2.8,21,102.56,11.2,3.94,0.76,0,0,0
2.8,21,104.14,11.71,4.06,0.7,0,0,0
2.8,26,107.99,12.39,4.15,0.74,0,0.01,169.35
2.8,26,105.33,12.48,5.19,0.83,0,0,0
2.8,21,88.99,10.71,3.18,0.75,0,0,190.67
2.81,21,109.49,10.42,3.79,0.79,0,0,0
2.81,21,98.62,12.94,4.27,0.77,0,0,0
2.81,21,100.14,13.31,5.02,0.74,0,0,0
2.81,21,95.37,11.19,3.75,0.71,0,0.01,177.81
2.81,21,108.49,11,3.88,0.8,0,0.01,167.46
2.81,21,104.62,11.81,3.55,0.79,0,0.01,183.06
2.81,21,102.75,11.84,4.58,0.72,0,0,0
2.81,21,106.87,10.96,4.31,0.76,0,0,0
2.81,21,91.37,10.24,3.73,0.73,0,0.01,158.03
2.83,21,105.36,11.06,3.75,0.8,0,0,0
2.83,21,104.12,11.82,3.82,0.8,0,0.01,182.39
2.83,21,102.16,13.12,4.64,0.71,0,0,0
2.83,21,100.85,11.54,4.29,0.76,0,0,0
2.83,21,95.12,10.91,3.48,0.7,0,0,0
2.83,26,108.87,12.15,4.68,0.81,0,0,0
2.83,21,98.24,10.96,3.88,0.7,0,0.01,215.38
2.83,21,90.7,10.2,3.51,0.73,0,0.01,183.83
2.83,21,90.87,10.48,3.31,0.72,0,0,190.39
